Component,Sub-component,Variable,Measure,Country,ISO Code,Year,Value
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Mean,Maldives,MDV,2020,
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Mean,Malta,MLT,2020,0.430197552314161
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Mean,Mauritius,MUS,2020,0.304948087946989
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Mean,Mozambique,MOZ,2020,0.0497410789245719
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Mean,Namibia,NAM,2020,0.185408814883548
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Mean,Nauru,NRU,2020,0.2
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Mean,Vanuatu,VUT,2020,0.115643273515253
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Mean,New Zealand,NZL,2020,0.428093525223068
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Mean,Nigeria,NGA,2020,0.122459531450546
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Mean,Pakistan,PAK,2020,0.124847240627906
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Mean,Papua New Guinea,PNG,2020,0.11478658688264
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Mean,Rwanda,RWA,2020,0.0474313580296184
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Mean,Saint Kitts and Nevis,KNA,2020,0.422388431812516
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Mean,Saint Lucia,LCA,2020,0.371276076328882
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Mean,Saint Vincent and the Grenadines,VCT,2020,0.33354542562289
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Mean,Seychelles,SYC,2020,0.414021164021164
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Mean,Sierra Leone,SLE,2020,0.0323870782713904
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Mean,Singapore,SGP,2020,0.41466489778969
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Mean,South Africa,ZAF,2020,0.20240872097189
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Mean,Eswatini,SWZ,2020,0.105786362163913
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Mean,Togo,TGO,2020,0.0292121815471562
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Mean,Tonga,TON,2020,0.248159690154029
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Mean,Trinidad and Tobago,TTO,2020,0.396330799204696
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Mean,Tuvalu,TUV,2020,0.271578366445916
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Mean,Uganda,UGA,2020,0.0523183746761298
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Mean,United Kingdom,GBR,2020,0.444214206092131
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Mean,Samoa,WSM,2020,0.236785828660565
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Mean,Zambia,ZMB,2020,0.142057352773168
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Antigua and Barbuda,ATG,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Australia,AUS,2020,0.598540145985402
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Bahamas,BHS,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Bangladesh,BGD,2020,0.397260273972603
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Barbados,BRB,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Botswana,BWA,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Belize,BLZ,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Solomon Islands,SLB,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Brunei Darussalam,BRN,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Cameroon,CMR,2020,0.5
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Canada,CAN,2020,0.605095541401274
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Sri Lanka,LKA,2020,0.5
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Cyprus,CYP,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Dominica,DMA,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Fiji,FJI,2020,0.75
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Gabon,GAB,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Gambia,GMB,2020,0.261904761904762
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Ghana,GHA,2020,0.5
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Kiribati,KIR,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Grenada,GRD,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Guyana,GUY,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,India,IND,2020,0.38876404494382
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Jamaica,JAM,2020,0.666666666666667
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Kenya,KEN,2020,0.428571428571429
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Lesotho,LSO,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Malawi,MWI,2020,0.298611111111111
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Malaysia,MYS,2020,0.615384615384615
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Maldives,MDV,2020,
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Malta,MLT,2020,0.777777777777778
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Mauritius,MUS,2020,0.75
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Mozambique,MOZ,2020,0.333333333333333
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Namibia,NAM,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Nauru,NRU,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Vanuatu,VUT,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,New Zealand,NZL,2020,0.653846153846154
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Nigeria,NGA,2020,0.357142857142857
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Pakistan,PAK,2020,0.388888888888889
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Papua New Guinea,PNG,2020,0.463768115942029
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Rwanda,RWA,2020,0.235099337748344
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Saint Kitts and Nevis,KNA,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Saint Lucia,LCA,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Saint Vincent and the Grenadines,VCT,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Seychelles,SYC,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Sierra Leone,SLE,2020,0.25
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Singapore,SGP,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,South Africa,ZAF,2020,0.46594982078853
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Eswatini,SWZ,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Togo,TGO,2020,0.213592233009709
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Tonga,TON,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Trinidad and Tobago,TTO,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Tuvalu,TUV,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Uganda,UGA,2020,0.30952380952381
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,United Kingdom,GBR,2020,0.570524412296564
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Samoa,WSM,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_1_stage_1,Upper Bound,Zambia,ZMB,2020,0.75
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Antigua and Barbuda,ATG,2020,0.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Australia,AUS,2020,0.659830061529446
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Bahamas,BHS,2020,0.428571428571429
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Bangladesh,BGD,2020,0.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Barbados,BRB,2020,0.5
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Botswana,BWA,2020,0.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Belize,BLZ,2020,0.181818181818182
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Solomon Islands,SLB,2020,0.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Brunei Darussalam,BRN,2020,0.5
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Cameroon,CMR,2020,0.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Canada,CAN,2020,0.707896971412397
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Sri Lanka,LKA,2020,0.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Cyprus,CYP,2020,0.666666666666667
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Dominica,DMA,2020,0.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Fiji,FJI,2020,0.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Gabon,GAB,2020,0.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Gambia,GMB,2020,0.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Ghana,GHA,2020,0.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Kiribati,KIR,2020,0.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Grenada,GRD,2020,0.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Guyana,GUY,2020,0.357142857142857
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,India,IND,2020,0.000679809653297
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Jamaica,JAM,2020,0.5
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Kenya,KEN,2020,0.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Lesotho,LSO,2020,0.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Malawi,MWI,2020,0.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Malaysia,MYS,2020,0.595761381475667
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Maldives,MDV,2020,0.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Malta,MLT,2020,0.625
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Mauritius,MUS,2020,0.41
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Mozambique,MOZ,2020,0.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Namibia,NAM,2020,0.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Nauru,NRU,2020,0.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Vanuatu,VUT,2020,0.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,New Zealand,NZL,2020,0.653846153846154
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Nigeria,NGA,2020,0.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Pakistan,PAK,2020,0.0008340283569641
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Papua New Guinea,PNG,2020,0.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Rwanda,RWA,2020,0.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Saint Kitts and Nevis,KNA,2020,0.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Saint Lucia,LCA,2020,0.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Saint Vincent and the Grenadines,VCT,2020,0.2
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Seychelles,SYC,2020,0.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Sierra Leone,SLE,2020,0.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Singapore,SGP,2020,0.615284974093264
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,South Africa,ZAF,2020,0.0138036809815951
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Eswatini,SWZ,2020,0.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Togo,TGO,2020,0.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Tonga,TON,2020,0.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Trinidad and Tobago,TTO,2020,0.592592592592593
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Tuvalu,TUV,2020,0.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Uganda,UGA,2020,0.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,United Kingdom,GBR,2020,0.681345451138387
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Samoa,WSM,2020,0.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Lower Bound,Zambia,ZMB,2020,0.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Antigua and Barbuda,ATG,2020,0.766959898209652
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Australia,AUS,2020,0.799571891586074
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Bahamas,BHS,2020,0.764833540588275
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Bangladesh,BGD,2020,0.303710024707966
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Barbados,BRB,2020,0.758066025974472
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Botswana,BWA,2020,0.363074510108238
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Belize,BLZ,2020,0.750519697642142
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Solomon Islands,SLB,2020,0.229851058527529
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Brunei Darussalam,BRN,2020,0.782277854015571
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Cameroon,CMR,2020,0.217237361068328
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Canada,CAN,2020,0.82758810376629
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Sri Lanka,LKA,2020,0.350790620114189
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Cyprus,CYP,2020,0.840920133056023
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Dominica,DMA,2020,0.72566513841131
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Fiji,FJI,2020,0.465591105400393
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Gabon,GAB,2020,0.499947610221705
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Gambia,GMB,2020,0.108242534750708
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Ghana,GHA,2020,0.316581911565663
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Kiribati,KIR,2020,0.334605389397615
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Grenada,GRD,2020,0.715336479459563
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Guyana,GUY,2020,0.708065431747812
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,India,IND,2020,0.341730874639887
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Jamaica,JAM,2020,0.70150813716087
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Kenya,KEN,2020,0.314563546232421
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Lesotho,LSO,2020,0.191712889505018
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Malawi,MWI,2020,0.103226532273563
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Malaysia,MYS,2020,0.726728170279771
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Maldives,MDV,2020,0.643742545054877
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Malta,MLT,2020,0.792869121688391
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Mauritius,MUS,2020,0.687070346290848
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Mozambique,MOZ,2020,0.110125944814667
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Namibia,NAM,2020,0.399413608459999
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Nauru,NRU,2020,0.519427402862986
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Vanuatu,VUT,2020,0.213240398611578
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,New Zealand,NZL,2020,0.787460322684193
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Nigeria,NGA,2020,0.315619943852969
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Pakistan,PAK,2020,0.310322749930116
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Papua New Guinea,PNG,2020,0.244886846179034
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Rwanda,RWA,2020,0.116071770698892
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Saint Kitts and Nevis,KNA,2020,0.780191301954307
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Saint Lucia,LCA,2020,0.727775856540962
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Saint Vincent and the Grenadines,VCT,2020,0.705848070262641
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Seychelles,SYC,2020,0.727055151562541
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Sierra Leone,SLE,2020,0.0963577165971858
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Singapore,SGP,2020,0.773778671785975
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,South Africa,ZAF,2020,0.411111646379699
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Eswatini,SWZ,2020,0.247458822312023
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Togo,TGO,2020,0.103409851139451
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Tonga,TON,2020,0.546655960905193
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Trinidad and Tobago,TTO,2020,0.779989328675857
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Tuvalu,TUV,2020,0.533715012722646
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Uganda,UGA,2020,0.116663318497744
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,United Kingdom,GBR,2020,0.80951879221829
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Samoa,WSM,2020,0.524795101718494
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Mean,Zambia,ZMB,2020,0.317088004546136
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Upper Bound,Antigua and Barbuda,ATG,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Upper Bound,Australia,AUS,2020,0.875506072874494
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Upper Bound,Bahamas,BHS,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Upper Bound,Bangladesh,BGD,2020,0.71484375
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Upper Bound,Barbados,BRB,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Upper Bound,Botswana,BWA,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Upper Bound,Belize,BLZ,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Upper Bound,Solomon Islands,SLB,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Upper Bound,Brunei Darussalam,BRN,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Upper Bound,Cameroon,CMR,2020,0.660714285714286
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Upper Bound,Canada,CAN,2020,0.879249706916764
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Upper Bound,Sri Lanka,LKA,2020,0.723404255319149
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Upper Bound,Cyprus,CYP,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Upper Bound,Dominica,DMA,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Upper Bound,Fiji,FJI,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Upper Bound,Gabon,GAB,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Upper Bound,Gambia,GMB,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Upper Bound,Ghana,GHA,2020,0.857142857142857
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Upper Bound,Kiribati,KIR,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Upper Bound,Grenada,GRD,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Upper Bound,Guyana,GUY,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Upper Bound,India,IND,2020,0.726905878503654
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Upper Bound,Jamaica,JAM,2020,0.863636363636364
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Upper Bound,Kenya,KEN,2020,0.735068912710567
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Upper Bound,Lesotho,LSO,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Upper Bound,Malawi,MWI,2020,0.575
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Upper Bound,Malaysia,MYS,2020,0.852348993288591
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Upper Bound,Maldives,MDV,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Upper Bound,Malta,MLT,2020,0.918918918918919
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Upper Bound,Mauritius,MUS,2020,0.902439024390244
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Upper Bound,Mozambique,MOZ,2020,0.611428571428571
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Upper Bound,Namibia,NAM,2020,0.875
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Upper Bound,Nauru,NRU,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Upper Bound,Vanuatu,VUT,2020,1.0
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Upper Bound,New Zealand,NZL,2020,0.882352941176471
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Upper Bound,Nigeria,NGA,2020,0.714285714285714
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Upper Bound,Pakistan,PAK,2020,0.709650582362729
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Upper Bound,Papua New Guinea,PNG,2020,0.75
Service Delivery,Cancer Radiotherapy,surv_dx_2_stage_1,Upper Bound,Rwanda,RWA,2020,0.625
