Component,Sub-component,Variable,Measure,Country,ISO Code,Year,Value
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Australia,AUS,2029,0.048076923
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Bahamas,BHS,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Bangladesh,BGD,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Barbados,BRB,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Botswana,BWA,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Belize,BLZ,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Solomon Islands,SLB,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Brunei Darussalam,BRN,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Cameroon,CMR,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Canada,CAN,2029,0.0375
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Sri Lanka,LKA,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Cyprus,CYP,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Dominica,DMA,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Fiji,FJI,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Gabon,GAB,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Gambia,GMB,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Ghana,GHA,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Kiribati,KIR,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Grenada,GRD,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Guyana,GUY,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,India,IND,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Jamaica,JAM,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Kenya,KEN,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Lesotho,LSO,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Malawi,MWI,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Malaysia,MYS,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Maldives,MDV,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Malta,MLT,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Mauritius,MUS,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Mozambique,MOZ,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Namibia,NAM,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Nauru,NRU,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Vanuatu,VUT,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,New Zealand,NZL,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Nigeria,NGA,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Pakistan,PAK,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Papua New Guinea,PNG,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Rwanda,RWA,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Saint Kitts and Nevis,KNA,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Saint Lucia,LCA,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Saint Vincent and the Grenadines,VCT,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Seychelles,SYC,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Sierra Leone,SLE,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Singapore,SGP,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,South Africa,ZAF,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Eswatini,SWZ,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Togo,TGO,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Tonga,TON,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Trinidad and Tobago,TTO,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Tuvalu,TUV,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Uganda,UGA,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,United Kingdom,GBR,2029,0.034749035
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,United Republic of Tanzania,TZA,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Samoa,WSM,2029,0
Service Delivery,Cancer Treatment,surv dx 9 stage 3,Lower Bound,Zambia,ZMB,2029,0
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Antigua and Barbuda,ATG,2030,0
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Australia,AUS,2030,0.28125
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Bahamas,BHS,2030,0
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Bangladesh,BGD,2030,0.005537975
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Barbados,BRB,2030,0
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Botswana,BWA,2030,0
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Belize,BLZ,2030,0
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Solomon Islands,SLB,2030,0
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Brunei Darussalam,BRN,2030,0
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Cameroon,CMR,2030,0
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Canada,CAN,2030,0.30890538
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Sri Lanka,LKA,2030,0.01119403
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Cyprus,CYP,2030,0.25
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Dominica,DMA,2030,0
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Fiji,FJI,2030,0
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Gabon,GAB,2030,0
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Gambia,GMB,2030,0
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Ghana,GHA,2030,0.002114165
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Kiribati,KIR,2030,0
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Grenada,GRD,2030,0
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Guyana,GUY,2030,0.071428571
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,India,IND,2030,0.008364214
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Jamaica,JAM,2030,0.218253968
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Kenya,KEN,2030,0.007930214
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Lesotho,LSO,2030,0
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Malawi,MWI,2030,0
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Malaysia,MYS,2030,0.221374046
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Maldives,MDV,2030,0
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Malta,MLT,2030,0.153846154
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Mauritius,MUS,2030,0
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Mozambique,MOZ,2030,0
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Namibia,NAM,2030,0
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Nauru,NRU,2030,0
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Vanuatu,VUT,2030,0
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,New Zealand,NZL,2030,0.214285714
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Nigeria,NGA,2030,0.008071975
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Pakistan,PAK,2030,0.008604794
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Papua New Guinea,PNG,2030,0
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Rwanda,RWA,2030,0
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Saint Kitts and Nevis,KNA,2030,0
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Saint Lucia,LCA,2030,0
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Saint Vincent and the Grenadines,VCT,2030,0
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Seychelles,SYC,2030,0
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Sierra Leone,SLE,2030,0
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Singapore,SGP,2030,0.244680851
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,South Africa,ZAF,2030,0.025784753
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Eswatini,SWZ,2030,0
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Togo,TGO,2030,0
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Tonga,TON,2030,0
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Trinidad and Tobago,TTO,2030,0.185185185
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Tuvalu,TUV,2030,0
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Uganda,UGA,2030,0
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,United Kingdom,GBR,2030,0.317638266
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,United Republic of Tanzania,TZA,2030,0
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Samoa,WSM,2030,0
Service Delivery,Cancer Treatment,surv dx 10 stage 3,Lower Bound,Zambia,ZMB,2030,0.018817204
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Antigua and Barbuda,ATG,2020,0
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Australia,AUS,2020,1031
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Bahamas,BHS,2020,2
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Bangladesh,BGD,2020,11590
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Barbados,BRB,2020,0
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Botswana,BWA,2020,62
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Belize,BLZ,2020,0
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Solomon Islands,SLB,2020,0
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Brunei Darussalam,BRN,2020,0
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Cameroon,CMR,2020,43
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Canada,CAN,2020,1636
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Sri Lanka,LKA,2020,1541
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Cyprus,CYP,2020,5
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Dominica,DMA,2020,0
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Fiji,FJI,2020,10
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Gabon,GAB,2020,3
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Gambia,GMB,2020,6
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Ghana,GHA,2020,43
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Kiribati,KIR,2020,0
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Grenada,GRD,2020,0
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Guyana,GUY,2020,0
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,India,IND,2020,52456
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Jamaica,JAM,2020,30
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Kenya,KEN,2020,2179
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Lesotho,LSO,2020,41
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Malawi,MWI,2020,1146
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Malaysia,MYS,2020,276
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Maldives,MDV,2020,0
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Malta,MLT,2020,8
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Mauritius,MUS,2020,25
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Mozambique,MOZ,2020,1004
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Namibia,NAM,2020,22
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Nauru,NRU,2020,0
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Vanuatu,VUT,2020,0
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,New Zealand,NZL,2020,195
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Nigeria,NGA,2020,168
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Pakistan,PAK,2020,6598
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Papua New Guinea,PNG,2020,94
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Rwanda,RWA,2020,56
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Saint Kitts and Nevis,KNA,2020,0
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Saint Lucia,LCA,2020,0
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Saint Vincent and the Grenadines,VCT,2020,0
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Seychelles,SYC,2020,3
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Sierra Leone,SLE,2020,38
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Singapore,SGP,2020,126
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,South Africa,ZAF,2020,2725
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Eswatini,SWZ,2020,5
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Togo,TGO,2020,88
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Tonga,TON,2020,0
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Trinidad and Tobago,TTO,2020,9
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Tuvalu,TUV,2020,0
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Uganda,UGA,2020,1356
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,United Kingdom,GBR,2020,7617
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,United Republic of Tanzania,TZA,2020,2209
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Samoa,WSM,2020,0
Service Delivery,Cancer Treatment,deaths dx 0,Lower Bound,Zambia,ZMB,2020,280
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Antigua and Barbuda,ATG,2021,1
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Australia,AUS,2021,980
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Bahamas,BHS,2021,6
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Bangladesh,BGD,2021,4796
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Barbados,BRB,2021,6
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Botswana,BWA,2021,8
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Belize,BLZ,2021,3
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Solomon Islands,SLB,2021,3
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Brunei Darussalam,BRN,2021,16
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Cameroon,CMR,2021,200
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Canada,CAN,2021,1977
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Sri Lanka,LKA,2021,580
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Cyprus,CYP,2021,53
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Dominica,DMA,2021,1
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Fiji,FJI,2021,15
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Gabon,GAB,2021,6
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Gambia,GMB,2021,8
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Ghana,GHA,2021,326
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Kiribati,KIR,2021,1
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Grenada,GRD,2021,3
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Guyana,GUY,2021,8
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,India,IND,2021,47108
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Jamaica,JAM,2021,80
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Kenya,KEN,2021,1180
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Lesotho,LSO,2021,5
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Malawi,MWI,2021,107
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Malaysia,MYS,2021,909
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Maldives,MDV,2021,0
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Malta,MLT,2021,30
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Mauritius,MUS,2021,61
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Mozambique,MOZ,2021,38
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Namibia,NAM,2021,17
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Nauru,NRU,2021,0
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Vanuatu,VUT,2021,0
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,New Zealand,NZL,2021,155
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Nigeria,NGA,2021,1519
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Pakistan,PAK,2021,4190
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Papua New Guinea,PNG,2021,209
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Rwanda,RWA,2021,306
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Saint Kitts and Nevis,KNA,2021,0
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Saint Lucia,LCA,2021,5
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Saint Vincent and the Grenadines,VCT,2021,3
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Seychelles,SYC,2021,0
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Sierra Leone,SLE,2021,173
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Singapore,SGP,2021,367
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,South Africa,ZAF,2021,1179
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Eswatini,SWZ,2021,3
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Togo,TGO,2021,132
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Tonga,TON,2021,2
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Trinidad and Tobago,TTO,2021,26
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Tuvalu,TUV,2021,0
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Uganda,UGA,2021,294
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,United Kingdom,GBR,2021,4343
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,United Republic of Tanzania,TZA,2021,785
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Samoa,WSM,2021,5
Service Delivery,Cancer Treatment,deaths dx 1,Lower Bound,Zambia,ZMB,2021,131
Service Delivery,Cancer Treatment,deaths dx 2,Lower Bound,Antigua and Barbuda,ATG,2022,1
Service Delivery,Cancer Treatment,deaths dx 2,Lower Bound,Australia,AUS,2022,2272
Service Delivery,Cancer Treatment,deaths dx 2,Lower Bound,Bahamas,BHS,2022,6
Service Delivery,Cancer Treatment,deaths dx 2,Lower Bound,Bangladesh,BGD,2022,958
Service Delivery,Cancer Treatment,deaths dx 2,Lower Bound,Barbados,BRB,2022,13
Service Delivery,Cancer Treatment,deaths dx 2,Lower Bound,Botswana,BWA,2022,9
Service Delivery,Cancer Treatment,deaths dx 2,Lower Bound,Belize,BLZ,2022,1
Service Delivery,Cancer Treatment,deaths dx 2,Lower Bound,Solomon Islands,SLB,2022,2
Service Delivery,Cancer Treatment,deaths dx 2,Lower Bound,Brunei Darussalam,BRN,2022,13
Service Delivery,Cancer Treatment,deaths dx 2,Lower Bound,Cameroon,CMR,2022,144
Service Delivery,Cancer Treatment,deaths dx 2,Lower Bound,Canada,CAN,2022,4510
Service Delivery,Cancer Treatment,deaths dx 2,Lower Bound,Sri Lanka,LKA,2022,333
Service Delivery,Cancer Treatment,deaths dx 2,Lower Bound,Cyprus,CYP,2022,74
Service Delivery,Cancer Treatment,deaths dx 2,Lower Bound,Dominica,DMA,2022,1
Service Delivery,Cancer Treatment,deaths dx 2,Lower Bound,Fiji,FJI,2022,8
Service Delivery,Cancer Treatment,deaths dx 2,Lower Bound,Gabon,GAB,2022,10
Service Delivery,Cancer Treatment,deaths dx 2,Lower Bound,Gambia,GMB,2022,1
Service Delivery,Cancer Treatment,deaths dx 2,Lower Bound,Ghana,GHA,2022,45
Service Delivery,Cancer Treatment,deaths dx 2,Lower Bound,Kiribati,KIR,2022,1
Service Delivery,Cancer Treatment,deaths dx 2,Lower Bound,Grenada,GRD,2022,3
Service Delivery,Cancer Treatment,deaths dx 2,Lower Bound,Guyana,GUY,2022,11
Service Delivery,Cancer Treatment,deaths dx 2,Lower Bound,India,IND,2022,12177
Service Delivery,Cancer Treatment,deaths dx 2,Lower Bound,Jamaica,JAM,2022,114
Service Delivery,Cancer Treatment,deaths dx 2,Lower Bound,Kenya,KEN,2022,564
Service Delivery,Cancer Treatment,deaths dx 2,Lower Bound,Lesotho,LSO,2022,13
Service Delivery,Cancer Treatment,deaths dx 2,Lower Bound,Malawi,MWI,2022,47
